id,name,host_id,host_name,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,review_scores_rating
603353367422710106,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Outram,Entire home/apt,2,1,540.0,6.0,1125.0,True,0,NaN
604716361293678447,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Downtown Core,Entire home/apt,2,1,330.0,6.0,1125.0,True,1,5.0
605534351376328745,Condo in Singapore · 3 bedrooms · 5 beds · 2 baths,138649185,Apac,False,875,True,Singapore River,Entire home/apt,6,5,579.0,6.0,730.0,True,1,5.0
605978847187166845,Condo in Singapore · ★4.68 · 1 bedroom · 1 bed · 1 private bath,420351962,Allie,False,2,True,Clementi,Private room,2,1,77.0,4.2,1125.0,True,19,4.68
606147906156505458,Barn in Singapore · 1 bedroom · 1 bed · Shared half-bath,56421978,Nancy,True,7,True,Kallang,Private room,1,1,49.0,92.0,365.0,True,0,NaN
606329696219047813,Boutique hotel in Singapore · ★4.49 · Studio · 2 beds · 1 bath,328013026,Alex,False,19,True,Rochor,Private room,3,2,151.0,1.0,365.0,False,159,4.49
609755590100413686,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,138649185,Apac,False,875,True,Queenstown,Entire home/apt,4,2,356.0,92.0,1125.0,True,1,2.0
610508444225189537,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Rochor,Entire home/apt,2,1,350.0,6.0,1125.0,True,0,NaN
610566475939497195,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Rochor,Entire home/apt,2,1,290.0,6.0,1125.0,True,1,5.0
611242881863514656,Serviced apartment in Singapore · ★4.67 · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Museum,Entire home/apt,4,2,466.0,6.0,1125.0,True,6,4.67
612797039579436379,Serviced apartment in Singapore · ★4.35 · 2 bedrooms · 2 beds · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,5,2,312.0,2.0,365.0,True,20,4.35
613542199071362956,Home in Singapore · ★5.0 · 2 bedrooms · 2 beds · 2 baths,156409670,Tushita,False,527,True,Orchard,Entire home/apt,3,2,553.0,6.0,1125.0,False,3,5.0
613551678122841604,Serviced apartment in Singapore · ★5.0 · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Orchard,Entire home/apt,3,2,640.0,6.0,1125.0,True,7,5.0
614824868523680674,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,False,267,True,Toa Payoh,Entire home/apt,2,1,200.0,92.0,365.0,True,0,NaN
615692557334754832,Serviced apartment in Singapore · 4 bedrooms · 4 beds · 2 baths,138649185,Apac,False,875,True,Clementi,Entire home/apt,7,4,391.0,92.0,1125.0,True,0,NaN
615713320671809750,Condo in Singapore · 4 bedrooms · 4 beds · 2 baths,156409670,Tushita,False,527,True,Clementi,Entire home/apt,8,4,381.0,92.0,1125.0,True,0,NaN
616158021064304552,Serviced apartment in Singapore · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,456713119,Citadines Raffles Place,True,1,False,Downtown Core,Private room,2,1,289.0,1.0,96.6,True,16,4.88
616269766989380503,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Singapore River,Entire home/apt,4,2,470.0,6.0,1125.0,True,0,NaN
617247173811632292,Serviced apartment in Singapore · ★4.49 · 1 bedroom · 1 bed · 1 bath,61619807,Ong,False,72,True,River Valley,Entire home/apt,5,1,236.0,2.0,365.0,True,39,4.49
619344375144497364,Condo in Singapore · 3 bedrooms · 3 beds · 3 baths,156409670,Tushita,False,527,True,Bukit Merah,Entire home/apt,5,3,856.0,6.0,1125.0,True,0,NaN
620076438504000936,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Orchard,Entire home/apt,4,2,620.0,6.0,1125.0,True,0,NaN
620705327184829898,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Queenstown,Entire home/apt,6,3,387.0,92.0,1125.0,True,0,NaN
620777463829233961,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 3 baths,138649185,Apac,False,875,True,Bukit Merah,Entire home/apt,6,3,837.0,6.0,1125.0,True,1,5.0
620788126893611691,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,156409670,Tushita,False,527,True,Bukit Merah,Entire home/apt,5,2,580.0,6.0,1125.0,True,0,NaN
621480603611316320,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,156409670,Tushita,False,527,True,Novena,Entire home/apt,5,2,310.0,92.0,1125.0,True,0,NaN
621701244242159324,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,4,1,274.0,2.0,1125.0,True,8,5.0
621701501884272395,Serviced apartment in Singapore · ★4.43 · 1 bedroom · 1 bed · 1 private bath,46685310,Yyin,False,59,True,River Valley,Private room,3,1,152.0,2.0,1125.0,True,51,4.43
622285459570305887,Condo in Singapore · 3 bedrooms · 4 beds · 2 baths,29574073,DoDo,False,2,True,Toa Payoh,Entire home/apt,4,4,600.0,92.0,1125.0,True,0,NaN
622295158315019857,Serviced apartment in Singapore · ★4.37 · 1 bedroom · 1 bed · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,4,1,229.0,2.0,1125.0,True,19,4.37
622567112665941063,Villa in Singapore · Studio · 1 bed · 0 shared baths,103240206,Eason,False,2,True,Bukit Timah,Private room,1,1,45.0,92.0,365.0,True,0,NaN
622961762441208330,Condo in Singapore · ★4.50 · 2 bedrooms · 2 beds · 2 baths,156409670,Tushita,False,527,True,Singapore River,Entire home/apt,4,2,429.0,6.0,1125.0,True,6,4.5
623042143455413093,Serviced apartment in Singapore · ★4.91 · 1 bedroom · 2 beds · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,4,2,284.0,6.0,365.0,True,11,4.91
623562080134198803,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Novena,Entire home/apt,4,2,511.0,6.0,1125.0,True,1,4.0
623646658754263160,Condo in Singapore · 2 bedrooms · 2 beds · 2 baths,156409670,Tushita,False,527,True,Novena,Entire home/apt,4,2,718.0,6.0,1125.0,True,1,5.0
623665139003422870,Serviced apartment in Singapore · 1 bedroom · 1 bed · 2 baths,138649185,Apac,False,875,True,Bukit Merah,Entire home/apt,3,1,368.0,6.0,1125.0,True,1,4.0
623676922118858286,Condo in Singapore · 1 bedroom · 1 bed · 2 baths,156409670,Tushita,False,527,True,Bukit Merah,Entire home/apt,3,1,446.0,6.0,1125.0,True,2,4.5
623694448987969436,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Queenstown,Entire home/apt,6,3,409.0,92.0,1125.0,True,0,NaN
625135124287221387,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Rochor,Entire home/apt,2,1,310.0,6.0,1125.0,True,0,NaN
625829847882664763,Condo in Singapore · ★3.67 · 3 bedrooms · 4 beds · 2 baths,156409670,Tushita,False,527,True,Singapore River,Entire home/apt,6,4,620.0,6.0,1125.0,True,3,3.67
625871548904584753,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Orchard,Entire home/apt,2,1,393.0,6.0,1125.0,False,0,NaN
627856247578645889,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,420351962,Allie,False,2,True,Clementi,Private room,2,1,82.0,9.3,365.0,True,0,NaN
627993362264237393,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Rochor,Entire home/apt,2,1,450.0,6.0,1125.0,True,1,5.0
628023655354972471,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,138649185,Apac,False,875,True,Queenstown,Entire home/apt,4,2,290.0,92.0,1125.0,True,0,NaN
628034481071512731,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,156409670,Tushita,False,527,True,Queenstown,Entire home/apt,4,2,290.0,92.0,1125.0,True,0,NaN
628738540839451766,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Clementi,Entire home/apt,6,3,360.0,92.0,1125.0,True,0,NaN
628752925881489685,Condo in Singapore · 3 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,Clementi,Entire home/apt,6,3,359.0,92.0,1125.0,True,0,NaN
629189587525996416,Serviced apartment in Singapore · ★3.71 · 2 bedrooms · 2 beds · 1 private bath,461577696,Lillian,False,11,True,Queenstown,Private room,3,2,210.0,6.0,365.0,True,7,3.71
629973494565859384,Condo in Singapore · 3 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,Queenstown,Entire home/apt,6,3,347.0,92.0,1125.0,True,0,NaN
629974653707138627,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Novena,Entire home/apt,4,2,310.0,92.0,1125.0,True,0,NaN
629978664332933963,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,178565001,Ms Happy Joycelyn M,True,10,True,Bukit Timah,Private room,1,1,52.0,92.0,365.0,True,3,5.0
630126688219312259,Condo in Singapore · 3 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,Queenstown,Entire home/apt,4,3,345.0,92.0,1125.0,True,0,NaN
630208064898451131,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,156409670,Tushita,False,527,True,Queenstown,Entire home/apt,4,2,310.0,92.0,1125.0,True,0,NaN
630750394912600327,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,66406177,Jay,False,604,True,Toa Payoh,Entire home/apt,4,2,206.0,92.0,365.0,True,0,NaN
630881849580813017,Condo in Singapore · 4 bedrooms · 4 beds · 2 baths,156409670,Tushita,False,527,True,Clementi,Entire home/apt,7,4,396.0,92.0,1125.0,True,0,NaN
630900945708849734,Condo in Singapore · 3 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,Queenstown,Entire home/apt,6,3,347.0,92.0,1125.0,True,0,NaN
630925262965708245,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Queenstown,Entire home/apt,6,3,350.0,92.0,1125.0,True,0,NaN
631583437029511305,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Queenstown,Entire home/apt,6,3,387.0,92.0,1125.0,True,0,NaN
631628101605206473,Condo in Singapore · ★4.45 · 1 bedroom · 3 beds · 1 bath,455736437,Bob,False,17,True,Geylang,Entire home/apt,5,3,214.0,2.0,91.0,True,22,4.45
632224439482493448,Home in Singapore · 5 bedrooms · 5 beds · 3.5 baths,5092893,Sam,True,6,True,Ang Mo Kio,Entire home/apt,5,5,650.0,92.0,1125.0,True,0,NaN
632773923177408034,Condo in Singapore · ★4.0 · 3 bedrooms · 3 beds · 3.5 baths,460438055,Peter,False,2,True,Pasir Ris,Entire home/apt,6,3,NaN,2.0,365.0,False,6,4.0
633108840702293787,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Novena,Entire home/apt,4,2,299.0,92.0,1125.0,True,0,NaN
633118936453656425,Condo in Singapore · 2 bedrooms · 2 beds · 2 baths,156409670,Tushita,False,527,True,Novena,Entire home/apt,4,2,298.0,92.0,1125.0,True,0,NaN
633841815893400655,Condo in Singapore · 3 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,Clementi,Entire home/apt,6,3,376.0,92.0,1125.0,True,0,NaN
634448889782680248,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,138649185,Apac,False,875,True,Toa Payoh,Entire home/apt,4,2,270.0,92.0,1125.0,True,0,NaN
634496066239277450,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,142727817,S,False,3,True,Bukit Batok,Private room,1,1,121.0,3.0,365.0,True,1,5.0
634534978205983092,Condo in Singapore · ★4.50 · 2 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,River Valley,Entire home/apt,3,3,400.0,81.8,1125.0,True,10,4.5
634569447314151746,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Singapore River,Entire home/apt,2,1,455.0,6.0,1125.0,True,2,5.0
635244041403809380,Serviced apartment in Singapore · 4 bedrooms · 4 beds · 2 baths,138649185,Apac,False,875,True,Queenstown,Entire home/apt,8,4,461.0,92.0,1125.0,True,0,NaN
635987457575288578,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Rochor,Entire home/apt,2,1,310.0,6.0,1125.0,True,1,5.0
636006272729140259,Serviced apartment in Dhoby Ghaut · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Orchard,Entire home/apt,2,1,360.0,6.0,1125.0,True,0,NaN
637508579637495814,Condo in Singapore · ★4.39 · 1 bedroom · 4 beds · 1 bath,455736437,Bob,False,17,True,Geylang,Entire home/apt,6,4,179.0,2.0,365.0,True,44,4.39
638121765679357415,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Orchard,Entire home/apt,2,1,700.0,6.0,1125.0,True,0,NaN
638157489194139391,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,156409670,Tushita,False,527,True,Novena,Entire home/apt,4,2,310.0,92.0,1125.0,True,0,NaN
638176617437521778,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Queenstown,Entire home/apt,2,1,380.0,6.0,1125.0,True,1,5.0
638201906530372104,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Queenstown,Entire home/apt,2,1,340.0,6.0,1125.0,True,1,5.0
638822812540977148,Townhouse in Singapore · 1 bedroom · 1 bed · 1 shared bath,7095710,Elise,False,12,True,Kallang,Private room,2,1,50.0,92.0,1125.0,True,1,4.0
638830141716356817,Condo in Dhoby Ghaut · 2 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,River Valley,Entire home/apt,4,3,906.0,6.0,1125.0,True,0,NaN
638889989464776794,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Newton,Entire home/apt,2,1,680.0,6.0,1125.0,True,0,NaN
638976925497534512,Condo in Singapore · 1 bedroom · 1 bed · 4 shared baths,12352775,Jenny,False,42,True,Tanglin,Private room,1,1,38.0,92.0,365.0,True,0,NaN
639462895890373143,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,148877755,Ernest,False,1,True,Singapore River,Private room,1,1,70.0,92.0,365.0,True,0,NaN
640310042458311380,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,False,267,True,Novena,Entire home/apt,2,1,173.0,90.0,365.0,True,0,NaN
641022613979553788,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Downtown Core,Entire home/apt,2,1,330.0,6.0,1125.0,True,0,NaN
641481807523276515,Tent in Singapore · ★4.75 · 1 bedroom · 1 shared bath,459015397,Chul,True,2,True,Tampines,Private room,2,NaN,300.0,1.0,2.0,True,4,4.75
641747306596079521,Condo in Singapore · 3 bedrooms · 3 beds · 4.5 baths,462493313,Zz,False,1,False,River Valley,Entire home/apt,6,3,280.0,92.0,365.0,False,0,NaN
643090826146083210,Condo in Singapore · 1 bedroom · 2 beds · 1 bath,461973800,Ruth Mandy,True,9,True,Bedok,Entire home/apt,4,2,119.0,92.0,1125.0,True,0,NaN
643168943861912173,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Downtown Core,Entire home/apt,4,3,1180.0,6.0,1125.0,True,0,NaN
644632856218324757,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,33096269,E C,False,20,True,Geylang,Private room,3,1,75.0,92.0,365.0,True,0,NaN
644687177611018577,Boutique hotel in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,463195123,Champion Hotel,False,6,True,Geylang,Private room,2,1,182.0,1.0,365.0,True,3,4.33
645129565410016767,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,463308915,Yen,False,4,False,Novena,Entire home/apt,2,1,122.0,91.0,365.0,True,1,5.0
645137865651705918,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,463308915,Yen,False,4,False,Novena,Entire home/apt,2,1,121.0,91.0,365.0,True,0,NaN
645141777796994201,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,463308915,Yen,False,4,False,Novena,Entire home/apt,2,1,141.0,91.0,365.0,True,0,NaN
648845771107986295,Condo in Singapore · 2 bedrooms · 1 bed · 2 baths,39986747,Tom,False,16,True,Southern Islands,Entire home/apt,2,1,500.0,99.0,99.0,True,0,NaN
650218176234251489,Serviced apartment in Singapore · Studio · 1 bed · 1 private bath,13468566,Andy,False,10,True,Downtown Core,Private room,2,1,238.0,6.0,365.0,True,0,NaN
650228376728214129,Serviced apartment in Singapore · ★5.0 · Studio · 1 bed · 1 private bath,13468566,Andy,False,10,True,Downtown Core,Private room,2,1,218.0,6.0,365.0,True,3,5.0
650233126736416423,Serviced apartment in Singapore · ★4.33 · Studio · 1 bed · 1 private bath,13468566,Andy,False,10,True,Downtown Core,Private room,2,1,188.0,6.0,365.0,True,3,4.33
653137498991947750,Rental unit in Singapore · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,16775049,Aqira,False,1,True,Sembawang,Private room,2,1,96.0,1.0,365.0,True,15,4.8
653192786699836294,Villa in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,178565001,Ms Happy Joycelyn M,True,10,True,Bukit Timah,Private room,1,1,52.0,92.0,365.0,True,1,5.0
653941042197595346,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Outram,Entire home/apt,2,1,540.0,6.0,1125.0,True,0,NaN
654125120499714142,Boutique hotel in Singapore · ★3.88 · 1 bedroom · 1 bed · 1 private bath,463195123,Champion Hotel,False,6,True,Geylang,Private room,2,1,182.0,1.0,365.0,True,8,3.88
654132220997701617,Boutique hotel in Singapore · ★4.20 · 1 bedroom · 2 beds · 1 private bath,463195123,Champion Hotel,False,6,True,Geylang,Private room,2,2,182.0,1.0,365.0,True,5,4.2
654135534924135883,Boutique hotel in Singapore · ★4.71 · 1 bedroom · 1 bed · 1 private bath,463195123,Champion Hotel,False,6,True,Geylang,Private room,2,1,196.0,1.0,365.0,True,7,4.71
654139939866622744,Boutique hotel in Singapore · 1 bedroom · 2 beds · 1 private bath,463195123,Champion Hotel,False,6,True,Geylang,Private room,2,2,222.0,1.0,365.0,True,2,3.5
654142837621609801,Boutique hotel in Singapore · 1 bedroom · 2 beds · 1 private bath,463195123,Champion Hotel,False,6,True,Geylang,Private room,2,2,234.0,1.0,365.0,True,0,NaN
654611699919438477,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,66406177,Jay,False,604,True,Toa Payoh,Entire home/apt,4,2,194.0,92.0,365.0,True,0,NaN
656104255406415172,Hostel in Singapore · ★4.39 · 1 bedroom · 1 bed · Shared half-bath,465816408,Coller,False,5,True,Bukit Merah,Shared room,1,1,94.0,1.0,1125.0,True,23,4.39
657378468476117445,Hostel in Singapore · ★4.59 · 1 bedroom · 6 beds · 1 shared bath,465816408,Coller,False,5,True,Bukit Merah,Private room,6,6,447.0,1.0,1125.0,True,17,4.59
657386308340423700,Hostel in Singapore · ★4.54 · 1 bedroom · 1 bed · Shared half-bath,465816408,Coller,False,5,True,Bukit Merah,Private room,4,1,338.0,1.0,1125.0,True,13,4.54
658292016861880789,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,66406177,Jay,False,604,True,Clementi,Entire home/apt,3,2,200.0,92.0,365.0,True,0,NaN
658336525634296818,Hostel in Singapore · ★4.27 · 1 bedroom · 1 bed,465816408,Coller,False,5,True,Bukit Merah,Shared room,1,1,98.0,1.0,1125.0,True,15,4.27
661161740939595813,Villa in Singapore · 1 bedroom · 1 bed · 1.5 baths,178565001,Ms Happy Joycelyn M,True,10,True,Bukit Timah,Private room,1,1,65.0,92.0,365.0,True,0,NaN
662263163174421427,Villa in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,178565001,Ms Happy Joycelyn M,True,10,True,Bukit Timah,Private room,1,1,57.0,92.0,365.0,True,0,NaN
662390804676867482,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,306097001,Meher,False,2,True,Novena,Private room,2,1,1200.0,1.0,2.0,True,0,NaN
663003515223444114,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,125437217,Yiqi,True,3,True,Choa Chu Kang,Private room,1,1,75.0,15.0,365.0,True,3,5.0
663310779791777470,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,66406177,Jay,False,604,True,Toa Payoh,Entire home/apt,4,2,200.0,92.0,365.0,True,1,4.0
664780485357371689,Condo in Singapore · 1 bedroom · 2 beds · 1 shared bath,74283703,Ing Ing,False,2,False,Hougang,Private room,2,2,75.0,92.0,1125.0,False,0,NaN
